1497367.3304672	1482239.9281552	16364.576669533	92363.05760963
1495314.2437382	1481185.6909217	16581.885753886	94103.643995644
1493979.6634442	1480747.603527	16778.694996282	95658.527143312
1491698.0749027	1479186.5068093	16955.608463035	96877.475680934
1490389.3781577	1478635.4647968	17143.990394775	98163.179713764
1489181.2049689	1478225.4318405	17361.449493298	99338.642693691
1485249.1650485	1475503.4038195	17525.82865678	100419.39997866
1485723.8280467	1477343.3366722	17718.996661102	101564.95770729
1482407.1508785	1475483.0599694	17934.588235294	102784.7540107
1482411.6444557	1477211.0712106	18269.696846389	104141.82299084
1480139.2077684	1476447.5481861	18464.770611946	105432.24770978
1479953.4073278	1477820.833035	18664.87934121	106768.08115527
1478501.8075802	1477657.393586	18832.148423006	107866.58998145
1475582.4927766	1476164.0035622	19017.821492183	109086.05541263
1474589.6368491	1476735.1272808	19225.038718291	110409.34623943
1473365.45532	1477024.6499645	19423.346384015	111707.85312912
1471764.476714	1476989.560419	19628.767140338	113045.62348304
1469648.2932526	1476405.2093426	19830.912629758	114351.00951557
1469030.6429884	1477327.1173709	20034.286180853	115668.10287814
1467403.1788776	1477193.0126872	20227.639730255	116944.50611498
1465356.6547348	1476592.8994468	20415.304045992	118180.93285606
1463553.8900607	1476401.5716286	20623.765188987	119559.18432105
1464155.7163842	1478438.6813559	20809.980225989	120779.33672316
1462486.240454	1478025.0218702	20973.44603381	121857.34342121
1459749.5954903	1476807.0148702	21170.538244727	123157.48002721
1458648.9854153	1477309.0171211	21382.369477912	124521.76284084
1454062.1523424	1474179.5608535	21579.45738467	125751.64477292
1451548.7321897	1473142.558224	21774.128758829	127012.67083754
1450505.2658365	1473793.2680022	21998.23966793	128460.0205739
1449019.2037346	1473932.7815939	22216.496165388	129841.60542403
1450189.8986819	1476354.374464	22387.897093854	130898.50023821
1445824.8890211	1473376.6962214	22614.544877517	132036.13131013
1446020.9046405	1475029.6690464	22810.143294238	133274.054564
1444324.1396452	1474705.4805107	23012.463676421	134423.58965089
1442775.6145661	1474564.1101915	23198.393946559	135621.11941357
1441945.9299088	1475089.6951512	23378.434469515	136777.12145943
1439723.1182648	1474252.3826484	23562.688584475	137954.21415525
1437163.3446055	1473205.1719002	23768.128019324	139241.55434783
1439164.5124595	1476592.6780234	23951.343939181	140420.59693087
1436033.4465104	1474648.0948531	24111.911075182	141429.88305039
1434475.8131554	1474377.8198284	24282.355100095	142524.6706387
1434100.0578019	1475263.8254828	24450.54772822	143599.58593859
1432594.6396761	1474939.8079017	24612.765601005	144592.86109172
1430750.7220559	1474298.1442116	24776.640219561	145614.91816367
1430386.5182298	1475288.0275166	24957.332263242	146766.98463655
1427818.9425546	1474154.5731021	25151.883307051	147986.00495607
1428281.7513388	1475900.7179042	25322.839195253	149075.63989
1426229.9994847	1475045.2352486	25483.925792322	150089.89332646
1425467.1685514	1475669.0714055	25671.159504577	151269.6
1422864.1109643	1474557.9669749	25869.778952004	152539.98634963
1420126.5885241	1473348.0867342	26074.842998875	153839.05778869
1417001.236153	1471712.5520278	26274.559443801	155108.61830823
1417270.7366805	1473212.8923691	26438.79072624	156152.09519423
1416092.4806417	1473090.925806	26583.124479408	157050.04288138
1414107.2120504	1472336.2844465	26751.603456329	158092.4483886
1412195.1436127	1471823.4283086	26937.525583535	159285.67506037
1411029.5632132	1472090.2862953	27134.757202576	160496.14868376
1410122.8343991	1472523.8695028	27317.784679629	161634.38862064
1410871.1121951	1474428.877439	27472.824390244	162615.12865854
1406773.2185665	1471599.6858314	27643.333554891	163691.88346073
1408115.7518474	1474155.665922	27805.788623475	164721.29300567
1406072.9270847	1473191.3667249	27951.827581576	165636.35343091
1404545.2963216	1472861.3384384	28113.693969643	166654.25844387
1402978.8554136	1472616.4756781	28293.740865277	167772.82537548
1401262.5622412	1472292.744458	28482.343483557	168956.1680877
1400651.5683235	1472891.2381821	28645.404468764	169981.14363885
1399077.3263489	1472472.4421163	28803.99528549	170961.02828706
1397673.902836	1472348.6845869	28977.838224414	172045.46337855
1397333.3535714	1473308.3362245	29153.166326531	173146.79489796
1397016.4419411	1474191.2859619	29314.608318891	174168.67186597
1394557.9609623	1473016.4611893	29485.911938266	175255.66273264
1392880.1259415	1472714.6734165	29671.635016669	176424.1580442
1390212.9267936	1471372.5358712	29852.040995608	177550.85944363
1391913.7698842	1474274.5402317	30011.2	178572.03335907
1388034.3867104	1471647.4069386	30179.712509888	179635.81331224
1387781.2519977	1472831.3476646	30373.446933033	180857.84310636
1385845.4117088	1472301.122432	30564.167201045	182050.31278945
1385038.6187625	1472877.2469179	30752.270517788	183221.00786662
1384167.5149321	1473242.5809955	30917.478733032	184268.58944193
1382612.026305	1472817.7651733	31070.651870119	185230.15755583
1382206.9750343	1473598.6737997	31229.568175583	186237.28175583
1380349.3923432	1472934.9052403	31388.848221559	187250.60928591
1379940.5511265	1473689.7544772	31547.251877527	188236.10051993
1378981.7226867	1473860.436437	31701.585471317	189193.31277025
1376256.1039469	1472448.4070893	31879.931716864	190311.77122975
1374149.9256577	1471815.9706039	32087.264671424	191552.51847907
1372312.1174724	1471509.9732824	32300.55682782	192847.38210348
1371849.1618839	1472559.9995619	32506.589704272	194131.16100767
1371658.6224908	1473871.3097345	32716.36520613	195400.10835312
1369909.3457088	1473519.1247298	32910.041958042	196580.37533376
1366554.4290442	1471616.2760004	33108.310500451	197808.14642463
1366081.6741174	1472742.2932943	33328.986839357	199157.62648841
1366142.0854934	1474292.4615734	33532.090950432	200423.81855389
1366772.3198842	1476102.9144201	33696.079609191	201416.67378325
1364866.8513046	1475169.0160327	33828.410562716	202241.83715813
1364294.43309	1475573.1366006	33962.615224192	203068.52415711
1360234.4982935	1472765.8243872	34133.174061433	204131.8163202
1358218.6544992	1472309.9724109	34344.582342954	205458.86417657
1357609.9270386	1473234.1167382	34554.970386266	206755.46266094
1354919.4103784	1472062.7128937	34787.849535463	208013.73849989
1351559.9600136	1470188.6229694	35020.956492105	209234.10837215
1350955.0253859	1470980.0515372	35229.397116979	210382.9110856
1350774.3716063	1472030.4649321	35414.79638009	211410.32239819
1350361.7515341	1472900.9753387	35594.013662151	212497.15827255
1348628.4087351	1472731.9052328	35874.869386073	213762.30943552
1352113.1435286	1477517.9546752	36072.398187007	214842.61541044
1347602.7903891	1474300.5674073	36246.976977983	215939.07027244
1345462.2268612	1473719.3485994	36457.341569922	217268.19554798
1344618.7993611	1474296.389237	36648.614326084	218475.06524143
1346314.5065963	1477148.0488127	36803.341029024	219458.27836412
1343822.9464622	1475757.0573043	36950.292709174	220391.36669357
1339828.9095901	1473196.6969994	37145.939203765	221611.74465581
1341426.3898097	1476184.9453653	37352.912829957	222770.35788828
1337864.6092882	1473964.8139218	37558.824195408	223887.77985114
1336257.9509559	1473963.752177	37795.017115404	225237.09458513
1337133.1974522	1476124.413305	37981.167728238	226314.03397028
1334862.8351699	1475020.3494031	38141.720385675	227302.5523416
1332738.4970906	1474387.7082294	38342.490856193	228572.47921862
1333323.3773717	1476220.7547435	38510.388615601	229628.16865777
1329132.9377554	1473339.3256676	38688.354271596	230742.07963509
1331328.4299652	1476864.7170732	38868.903135889	231867.5554007
1327313.8295836	1474109.8906648	39040.618141097	232941.58688792
1325756.0085907	1474144.9511147	39254.876252812	234294.82061771
1324225.5562466	1474172.9737265	39461.005898123	235620.13512064
1323998.2300474	1475466.9823933	39665.46209805	236915.34464945
1322656.9596723	1475413.7681159	39839.652173913	238008.84751103
1321388.0240012	1475223.8799941	39987.168739939	238917.52495244
1321572.9389812	1476379.3215152	40129.056167195	239729.17633887
1319490.8817674	1475335.7676258	40272.195281604	240608.47838538
1319329.6150104	1476365.0006949	40433.670604587	241615.31897151
1316171.1452475	1474490.0864513	40610.763188473	242703.08296537
1317014.4953197	1476551.5748056	40777.189909567	243737.91337458
1315696.467074	1476346.5928038	40927.741479973	244682.51622539
1313510.6218529	1475420.8498078	41099.619496465	245750.10343545
1313579.7684999	1476709.0054708	41266.156061042	246785.80593147
1310876.4710395	1475208.657205	41427.342795039	247809.33537911
