1324.699855	26,480	248	33	1.531400687	
1916.966788	27,333	306	35	2.112166233	0.0338757400476149
2035.646025	27,331	344	42	2.277542197	0.0151636669738879
1918.996141	27,359	318	39	2.138084060	0.0449185999253446
1945.114067	27,357	374	42	2.301977607	0.083128377269045
2115.485705	27,337	327	28	2.337569535	0.100314385874711
2130.230397	27,327	343	31	2.368870767	0.151935544564412
2321.224834	27,406	393	37	2.594389255	0.141187481589367
2231.738918	27,335	331	23	2.450031237	0.132935764227223
2399.258010	27,346	420	31	2.653091781	0.126691518382594
2488.214852	27,401	412	23	2.729466486	0.119664335100128
2482.450260	27,372	411	31	2.711583961	0.114220789279337
2733.545917	27,369	463	45	3.019966284	0.110209750888416
2858.872816	27,372	491	42	3.132404839	0.105784727404478
3082.938176	27,419	503	43	3.369298735	0.101451528147749
3250.763960	27,413	558	44	3.562984257	0.0980610940606198
3428.229592	27,421	550	55	3.779590612	0.0950699830232957
3312.430259	27,350	539	52	3.620634471	0.0928940083484832
3362.883349	27,371	569	48	3.674382430	0.0919943755526788
3453.570487	27,364	557	49	3.770492212	0.0899669404904034
3916.725718	27,367	656	56	4.267093363	0.0882676279343423
4262.266519	27,477	732	71	4.684390116	0.0870469274941557
4303.113523	27,576	664	53	4.668826477	0.0917401274409878
4250.959159	28,680	715	64	4.637332009	0.0900681642608656
4137.534973	28,921	647	53	4.516418140	0.0884117611996188
4300.493374	31,066	704	61	4.788730336	0.0870348086215821
4906.682643	29,904	837	71	5.389001362	0.0856866599769913
4990.152747	28,721	827	69	5.442270546	0.0843147327216276
5271.624365	29,714	970	102	5.849318103	0.0840890452191723
5375.874525	29,717	916	88	5.993776043	0.0837127052119889
5514.992559	29,782	946	85	6.041471306	0.083329145359472
5699.465198	31,307	915	76	6.199357832	0.0819024179866376
6070.437166	32,714	1,001	90	6.649807355	0.0806288697420419
6398.827933	29,807	1,039	86	7.001771609	0.0795260618037803
7046.257987	30,021	1,230	95	7.769743369	0.0789281315106499
7074.298724	33,266	1,214	95	7.775177528	0.0789199817205141
7660.787882	34,529	1,363	121	8.434608186	0.0840730894784817
7849.050290	33,609	1,395	124	8.683926136	0.083700305765851
8331.907414	37,078	1,450	132	9.176586725	0.0837840835921265
8548.314532	31,907	1,506	131	9.435373348	0.0840153868830752
8734.727060	38,661	1,479	121	9.583745199	0.0848415403940855
9339.655539	31,967	1,636	144	10.380035971	0.0842525474521424
2073.181406	26,537	374	37	2.325427739	0.0830628875805918
1890.030860	27,340	306	23	2.068696140	0.00696977192135391
2047.010130	27,317	341	32	2.243676207	0.0217911214703237
2027.579182	27,328	369	35	2.233500349	0.0148673468061891
2190.931249	27,333	392	39	2.415014100	0.0155463123605697
2079.413770	27,353	366	34	2.301797792	0.0178398800283326
2233.306914	27,338	395	34	2.481058441	0.0194321009430285
2291.899711	27,387	372	25	2.520202037	0.020279660195729
2250.304178	27,314	391	36	2.489181654	0.019048310867544
2214.923420	27,346	363	30	2.422556736	0.0171535200053017
2279.929866	27,407	373	39	2.497698926	0.0216712185376128
2533.862270	27,361	441	44	2.775509617	0.0290578357986517
2520.893181	27,365	440	38	2.896541636	0.07049094102145
2875.231807	27,430	516	46	3.170594979	0.067592207358123
3011.187856	27,403	524	50	3.446629954	0.0858599479569109
3124.635778	27,368	568	53	3.572755836	0.0835725221033364
3461.861709	27,399	633	59	3.835422316	0.080562832409593
3516.503246	27,370	589	52	3.865556213	0.0795724976570449
3921.338081	27,372	684	54	4.356182348	0.08085321990601
3882.687964	27,387	698	58	4.291051356	0.0801334164723417
4254.839745	27,392	758	68	4.728896667	0.0963471399736257
4276.646910	27,487	776	84	4.830408566	0.0942591437483904
4131.887298	28,700	703	60	4.547378149	0.0921397845777547
4104.697194	28,707	740	64	4.642683901	0.0905460711170305
